tweet_id,text,airline_sentiment
569945910546989057,thanks to your airline i now have a ruined bag and you refuse to do anything about it,worse
569945018527428608,open kiosks for priority with no line and only open for main check in for ppl,negative
569944807830736896,i have the app after my nonsense flight cancelled flightation yesterday i wasn t able to use the app or kiosk today hour long line,negative
569944699877724160,thank u did reach out to both and have not had a response yet lost and found goes straight to vm,negative
569944355261304833,bag has not yet been located again th time i ve checked it how can tracking my bag be this hard for your system,worse
569944281512685570,fyi call stilling getting dropped after an hour of continuous dialing attempted to cancelled flight online but not able to help,negative
569943700010172416,next time fly southwest,negative
569943022474956802,still on hold way to suck,worse
569942287318458369,kudos to the crew of flt today specially to carlton loved your new keep up the good work aa,good
569942226224050176,are flights leaving dallas right now in maui trying to figure out how delayed flight is going to be,worse
569942200735424512,ask your new colleagues how they handled us on feb i expect to be made whole again check complaint inbox,negative
569942094766325762,get me outta here,worse
569942084393824256,just tried calling got a high call volume at this moment message and then it said goodbye and hung up,worse
569942011916259330,really appreciate the great customer service one of your service agents just hung up on me when asking legitimate questions,negative
